;Variety;Sugar content (g/l);x.397.32;x.400.2;x.403.09;x.405.97;x.408.85;x.411.74;x.414.63;x.417.52;x.420.4;x.423.29;x.426.19;x.429.08;x.431.97;x.434.87;x.437.76;x.440.66;x.443.56;x.446.45;x.449.35;x.452.25;x.455.16;x.458.06;x.460.96;x.463.87;x.466.77;x.469.68;x.472.59;x.475.5;x.478.41;x.481.32;x.484.23;x.487.14;x.490.06;x.492.97;x.495.89;x.498.8;x.501.72;x.504.64;x.507.56;x.510.48;x.513.4;x.516.33;x.519.25;x.522.18;x.525.1;x.528.03;x.530.96;x.533.89;x.536.82;x.539.75;x.542.68;x.545.62;x.548.55;x.551.49;x.554.43;x.557.36;x.560.3;x.563.24;x.566.18;x.569.12;x.572.07;x.575.01;x.577.96;x.580.9;x.583.85;x.586.8;x.589.75;x.592.7;x.595.65;x.598.6;x.601.55;x.604.51;x.607.46;x.610.42;x.613.38;x.616.34;x.619.3;x.622.26;x.625.22;x.628.18;x.631.15;x.634.11;x.637.08;x.640.04;x.643.01;x.645.98;x.648.95;x.651.92;x.654.89;x.657.87;x.660.84;x.663.81;x.666.79;x.669.77;x.672.75;x.675.73;x.678.71;x.681.69;x.684.67;x.687.65;x.690.64;x.693.62;x.696.61;x.699.6;x.702.58;x.705.57;x.708.57;x.711.56;x.714.55;x.717.54;x.720.54;x.723.53;x.726.53;x.729.53;x.732.53;x.735.53;x.738.53;x.741.53;x.744.53;x.747.54;x.750.54;x.753.55;x.756.56;x.759.56;x.762.57;x.765.58;x.768.6;x.771.61;x.774.62;x.777.64;x.780.65;x.783.67;x.786.68;x.789.7;x.792.72;x.795.74;x.798.77;x.801.79;x.804.81;x.807.84;x.810.86;x.813.89;x.816.92;x.819.95;x.822.98;x.826.01;x.829.04;x.832.07;x.835.11;x.838.14;x.841.18;x.844.22;x.847.25;x.850.29;x.853.33;x.856.37;x.859.42;x.862.46;x.865.5;x.868.55;x.871.6;x.874.64;x.877.69;x.880.74;x.883.79;x.886.84;x.889.9;x.892.95;x.896.01;x.899.06;x.902.12;x.905.18;x.908.24;x.911.3;x.914.36;x.917.42;x.920.48;x.923.55;x.926.61;x.929.68;x.932.74;x.935.81;x.938.88;x.941.95;x.945.02;x.948.1;x.951.17;x.954.24;x.957.32;x.960.4;x.963.47;x.966.55;x.969.63;x.972.71;x.975.79;x.978.88;x.981.96;x.985.05;x.988.13;x.991.22;x.994.31;x.997.4;x.1000.4;x.1003.5
157;MAUZAC;186.813;0.15194167;0.13076858;0.11598408;0.10610255;0.09877939;0.09064365;0.08584811;0.08024213;0.07641149;0.07271781;0.06888427;0.06618738;0.06443053;0.06305446;0.06142331;0.06015307;0.06037459;0.06078033;0.06116272;0.06192133;0.06179904;0.06156144;0.06111727;0.06038153;0.05957722;0.05858789;0.05800827;0.05757631;0.05714482;0.05691355;0.05660272;0.05684453;0.05760075;0.05859336;0.06087027;0.06354863;0.06744255;0.07229270;0.07836329;0.08554846;0.09361093;0.10208862;0.11099942;0.11959995;0.12745015;0.13376648;0.13907057;0.14290974;0.14600843;0.14855857;0.15109066;0.15258272;0.15360147;0.15402295;0.15443627;0.15367384;0.15264368;0.15065033;0.14839349;0.14508155;0.14181923;0.13840648;0.13554751;0.13313107;0.13119657;0.12924139;0.12785167;0.12689074;0.12665198;0.12609517;0.12586519;0.12483847;0.12390329;0.12233929;0.12021953;0.11788184;0.11644738;0.11550792;0.11549753;0.11571364;0.11584926;0.11439246;0.11103778;0.10565049;0.09931152;0.09318671;0.08917562;0.08651480;0.08453511;0.08108568;0.07611122;0.07114797;0.06768269;0.06608574;0.06643998;0.06861835;0.07295232;0.08085651;0.09456484;0.11573876;0.14488497;0.17836547;0.21176913;0.24153425;0.26750927;0.28969428;0.30847593;0.32367728;0.33858736;0.35158019;0.36315346;0.37313929;0.38252794;0.38952916;0.39731825;0.40280252;0.40820927;0.41370280;0.41830645;0.42253342;0.42655655;0.43099266;0.43498812;0.43747406;0.43724677;0.44114638;0.44347689;0.44547364;0.44814630;0.45083898;0.45387552;0.45619136;0.45874906;0.46135980;0.46493550;0.46785461;0.47141584;0.47394375;0.47753857;0.47991337;0.48186605;0.48290162;0.48577339;0.48619057;0.48735524;0.48807422;0.48693834;0.48706784;0.48523723;0.48596796;0.48802693;0.49035493;0.49297019;0.49720138;0.50083277;0.50171007;0.50212517;0.50109630;0.50107906;0.49973591;0.50052671;0.50024771;0.50099655;0.50148147;0.50038945;0.49871899;0.49893631;0.49904840;0.49806782;0.49792086;0.49598023;0.49596038;0.49509824;0.49484756;0.49049004;0.49136666;0.48801671;0.48437705;0.48097258;0.47251292;0.46335770;0.45429019;0.44389623;0.43479181;0.41940727;0.40379230;0.38976813;0.36876915;0.35611832;0.34666791;0.34081634;0.33854673;0.34010301;0.33737808;0.33781796;0.33940999;0.34250702;0.34921135;0.35890850;0.36212304;0.37491186;0.38520797;0.39526597;0.36219330
158;MAUZAC;193.545;0.14522520;0.12468795;0.10908878;0.10107626;0.09447443;0.08769182;0.08185004;0.07746553;0.07326280;0.06874641;0.06643661;0.06325215;0.06198759;0.06031596;0.05891379;0.05819156;0.05850711;0.05883598;0.05929735;0.05989375;0.05986463;0.05958677;0.05904136;0.05851415;0.05751380;0.05679851;0.05616289;0.05564427;0.05550051;0.05533125;0.05496179;0.05518688;0.05603413;0.05724233;0.05934684;0.06190519;0.06592160;0.07068645;0.07660800;0.08345946;0.09132478;0.09929940;0.10784944;0.11601220;0.12346528;0.12982050;0.13471527;0.13849586;0.14150005;0.14389303;0.14626662;0.14787495;0.14908638;0.14992451;0.15053091;0.14990899;0.14905571;0.14740968;0.14525046;0.14218265;0.13904794;0.13587240;0.13327977;0.13084920;0.12905199;0.12720927;0.12595671;0.12523817;0.12474916;0.12425162;0.12400521;0.12318358;0.12200105;0.12030169;0.11811423;0.11578007;0.11434888;0.11353825;0.11352883;0.11362415;0.11383691;0.11239681;0.10908474;0.10357934;0.09728749;0.09112194;0.08680931;0.08413955;0.08201675;0.07836861;0.07324974;0.06799083;0.06440592;0.06261353;0.06290614;0.06480404;0.06885181;0.07670778;0.09064044;0.11220578;0.14120827;0.17448583;0.20698450;0.23561486;0.26067688;0.28155267;0.29887377;0.31337841;0.32720457;0.33882987;0.35022838;0.35887342;0.36767078;0.37415863;0.38082438;0.38546611;0.39038066;0.39499562;0.39915893;0.40270355;0.40593216;0.41002955;0.41369353;0.41541627;0.41535659;0.41719048;0.41951181;0.42124481;0.42430168;0.42613754;0.42891655;0.43117667;0.43274326;0.43453737;0.43774108;0.44042007;0.44355064;0.44588550;0.44829773;0.45052391;0.45277572;0.45366105;0.45477009;0.45643671;0.45662848;0.45723315;0.45608654;0.45456617;0.45435148;0.45413357;0.45595194;0.45707582;0.45942558;0.46313222;0.46627955;0.46705134;0.46659645;0.46528854;0.46435203;0.46399552;0.46280461;0.46383700;0.46296687;0.46340508;0.46224432;0.46056274;0.46073739;0.46078877;0.45834407;0.45836976;0.45810133;0.45664479;0.45658453;0.45582148;0.45414819;0.45155109;0.45020319;0.44722761;0.44221488;0.43511190;0.42687756;0.41939800;0.40923417;0.39845132;0.38730240;0.37210076;0.35720198;0.34111792;0.32653029;0.31723485;0.31201311;0.31086673;0.31118662;0.30866430;0.30981104;0.31226812;0.31447320;0.31556248;0.32461666;0.33256153;0.34176739;0.34953226;0.35922227;0.33514993
159;MAUZAC;193.545;0.15821044;0.13494231;0.11910950;0.10868334;0.10010028;0.09286201;0.08662281;0.08281039;0.07770359;0.07339384;0.07026327;0.06729735;0.06566054;0.06380714;0.06239279;0.06172366;0.06132296;0.06155924;0.06199984;0.06233156;0.06240764;0.06200212;0.06146908;0.06066344;0.05971947;0.05880883;0.05832963;0.05776601;0.05743436;0.05701726;0.05695104;0.05679570;0.05770374;0.05877901;0.06089507;0.06349069;0.06714646;0.07155090;0.07723877;0.08351420;0.09101980;0.09856382;0.10653655;0.11424965;0.12116679;0.12675139;0.13138033;0.13482703;0.13724652;0.13949809;0.14190026;0.14366107;0.14491359;0.14565454;0.14652122;0.14606461;0.14555123;0.14395574;0.14207336;0.13957220;0.13682020;0.13410480;0.13192050;0.12978921;0.12831513;0.12675902;0.12569168;0.12510104;0.12474521;0.12444027;0.12416957;0.12351016;0.12245925;0.12103610;0.11925104;0.11725469;0.11614846;0.11537635;0.11563693;0.11597467;0.11618597;0.11481252;0.11160976;0.10623843;0.09997482;0.09387090;0.08993053;0.08747589;0.08545911;0.08180506;0.07692338;0.07167016;0.06809519;0.06632777;0.06680842;0.06907635;0.07356127;0.08187732;0.09669377;0.11938684;0.14957216;0.18320621;0.21638774;0.24518061;0.27072825;0.29167288;0.30969413;0.32430375;0.33841471;0.35074153;0.36229165;0.37150317;0.38046517;0.38718974;0.39447343;0.40007341;0.40541111;0.41056491;0.41547004;0.41974722;0.42355682;0.42809802;0.43288054;0.43464234;0.43482581;0.43828384;0.44124739;0.44327988;0.44691936;0.44952061;0.45296806;0.45548156;0.45833355;0.46073430;0.46466954;0.46721313;0.47153110;0.47441432;0.47819642;0.48092158;0.48321048;0.48443466;0.48772269;0.48829381;0.48985766;0.48996402;0.48921656;0.48900258;0.48941755;0.48939822;0.49166572;0.49441347;0.49691410;0.50137625;0.50500236;0.50621602;0.50535099;0.50560223;0.50541543;0.50463584;0.50469867;0.50479398;0.50536321;0.50446572;0.50516084;0.50366207;0.50409597;0.50421351;0.50335246;0.50201681;0.50151974;0.50142739;0.49985646;0.49930781;0.49728759;0.49852195;0.49550134;0.49261005;0.48746370;0.47986873;0.47337042;0.46468229;0.45461939;0.44289221;0.43123170;0.41616569;0.39886072;0.38201100;0.36563216;0.35599242;0.35336355;0.34779861;0.34901935;0.34612895;0.34757782;0.34886759;0.35280622;0.35807705;0.36032990;0.37263468;0.38030909;0.38891326;0.39919697;0.37397075
160;MAUZAC;100.980;0.14952975;0.12743062;0.11381650;0.10317767;0.09666370;0.08870638;0.08369607;0.07911500;0.07450168;0.07116452;0.06832307;0.06568144;0.06377164;0.06177432;0.06069079;0.05993553;0.05990419;0.06039551;0.06092594;0.06137730;0.06134247;0.06115452;0.06069877;0.05995066;0.05917288;0.05826527;0.05767487;0.05733301;0.05710357;0.05674486;0.05663879;0.05678924;0.05758765;0.05871526;0.06083326;0.06359874;0.06737274;0.07201383;0.07775747;0.08424074;0.09165918;0.09942860;0.10760049;0.11540967;0.12218493;0.12820882;0.13297900;0.13650423;0.13935156;0.14152825;0.14423519;0.14604314;0.14726746;0.14850258;0.14910335;0.14888125;0.14849145;0.14710905;0.14538680;0.14310382;0.14039269;0.13780246;0.13574336;0.13377256;0.13239322;0.13079865;0.12982326;0.12918018;0.12906142;0.12868781;0.12853349;0.12784940;0.12699015;0.12562314;0.12392835;0.12160665;0.12075124;0.12017187;0.12037921;0.12078686;0.12102981;0.11959965;0.11617224;0.11061485;0.10415989;0.09790362;0.09357629;0.09081880;0.08864708;0.08470192;0.07915584;0.07338525;0.06921455;0.06698212;0.06706424;0.06884511;0.07307292;0.08137976;0.09649800;0.11948916;0.14984794;0.18312107;0.21548614;0.24305227;0.26706282;0.28670244;0.30335614;0.31690328;0.32927045;0.34000650;0.35069355;0.35912311;0.36669194;0.37224832;0.37828950;0.38312457;0.38757125;0.39230271;0.39650812;0.40011661;0.40382753;0.40777144;0.41191648;0.41403297;0.41385955;0.41702433;0.41913272;0.42064363;0.42375943;0.42615369;0.42817129;0.43076277;0.43237366;0.43467583;0.43818677;0.43952901;0.44371757;0.44531528;0.44836490;0.45104103;0.45246405;0.45382449;0.45465715;0.45643664;0.45714676;0.45687278;0.45628198;0.45532291;0.45498043;0.45453789;0.45618006;0.45708588;0.46006737;0.46438670;0.46735865;0.46786537;0.46766765;0.46606458;0.46562789;0.46404627;0.46464763;0.46514814;0.46526952;0.46266736;0.46400147;0.46230044;0.46218453;0.46155234;0.46031033;0.45878643;0.45821439;0.45743750;0.45718879;0.45633492;0.45412391;0.45303078;0.45150645;0.44833126;0.44278743;0.43712519;0.42837050;0.42077844;0.41060713;0.40228059;0.39070864;0.37663236;0.36146455;0.34485530;0.33013468;0.32157530;0.31823126;0.31449881;0.31412484;0.31482448;0.31708345;0.31783589;0.32037864;0.32575416;0.32878200;0.33619562;0.34323922;0.35295469;0.36065150;0.34139637
161;MAUZAC;100.980;0.15056844;0.13074305;0.11708084;0.10722426;0.09906811;0.09271734;0.08704843;0.08141348;0.07705610;0.07363238;0.07057886;0.06770830;0.06588161;0.06456982;0.06297575;0.06212300;0.06196106;0.06233608;0.06266137;0.06329091;0.06313922;0.06300952;0.06247655;0.06168100;0.06077166;0.06011256;0.05941714;0.05894221;0.05863732;0.05815138;0.05813790;0.05830950;0.05892307;0.06027039;0.06227275;0.06481022;0.06863010;0.07318869;0.07881854;0.08513816;0.09244222;0.10023752;0.10818937;0.11598160;0.12283702;0.12844461;0.13343480;0.13692303;0.13967210;0.14211768;0.14495489;0.14708433;0.14827448;0.14920700;0.14987463;0.14980295;0.14929833;0.14807395;0.14650456;0.14397047;0.14157108;0.13892163;0.13705101;0.13520810;0.13386929;0.13231788;0.13132380;0.13089527;0.13066411;0.13038389;0.13029647;0.12955696;0.12875469;0.12764372;0.12590681;0.12373392;0.12280810;0.12221298;0.12254278;0.12299419;0.12335348;0.12190311;0.11856134;0.11312123;0.10673191;0.10030331;0.09610718;0.09339764;0.09123236;0.08716224;0.08162833;0.07586937;0.07184653;0.06969111;0.06963710;0.07177232;0.07614219;0.08472717;0.10033422;0.12381564;0.15498593;0.18929099;0.22255929;0.25128392;0.27657217;0.29746948;0.31483388;0.32910427;0.34269018;0.35406195;0.36546612;0.37477493;0.38320070;0.38962893;0.39637109;0.40200931;0.40720399;0.41273720;0.41755829;0.42227068;0.42629110;0.43123048;0.43610814;0.43872057;0.43849204;0.44263962;0.44513033;0.44733817;0.45077639;0.45359966;0.45692008;0.46013104;0.46217971;0.46516059;0.46841148;0.47152256;0.47525999;0.47812292;0.48169630;0.48443682;0.48658392;0.48831468;0.49091879;0.49229584;0.49285714;0.49395171;0.49223795;0.49259601;0.49361497;0.49276945;0.49431395;0.49657537;0.50021036;0.50451580;0.50789900;0.50874829;0.50895669;0.50805161;0.50704841;0.50710780;0.50681868;0.50796517;0.50842338;0.50780872;0.50834083;0.50670561;0.50691706;0.50563960;0.50482980;0.50510873;0.50460284;0.50291383;0.50251173;0.50209142;0.50001335;0.49893829;0.49781016;0.49242657;0.48897034;0.48344672;0.47454149;0.46617219;0.45314948;0.44392294;0.43162370;0.41619050;0.39951148;0.38164819;0.36508038;0.35604311;0.35198136;0.34877002;0.34719960;0.34531154;0.34734070;0.34913578;0.35080821;0.35775101;0.36602647;0.37500061;0.38288746;0.39026725;0.40211942;0.36657114
162;FER;131.274;0.14947666;0.12780551;0.11372141;0.10279305;0.09505330;0.08850139;0.08181337;0.07670935;0.07278083;0.06883313;0.06537328;0.06252646;0.06052116;0.05894427;0.05720485;0.05606637;0.05545297;0.05515320;0.05425564;0.05375509;0.05310055;0.05269606;0.05200630;0.05108354;0.05024149;0.04945066;0.04844942;0.04796804;0.04723448;0.04663657;0.04615456;0.04543682;0.04514350;0.04457504;0.04425007;0.04390137;0.04379720;0.04353613;0.04361170;0.04357841;0.04370254;0.04371564;0.04380406;0.04392028;0.04379239;0.04363288;0.04365456;0.04349684;0.04329709;0.04315810;0.04322801;0.04299004;0.04278885;0.04252365;0.04249905;0.04225503;0.04217823;0.04214057;0.04207721;0.04192967;0.04190323;0.04190951;0.04193320;0.04194133;0.04218259;0.04235127;0.04252357;0.04290767;0.04337688;0.04370310;0.04442693;0.04504007;0.04562186;0.04630408;0.04676052;0.04723206;0.04798382;0.04859145;0.04917007;0.04977259;0.05070460;0.05138291;0.05199662;0.05251461;0.05300458;0.05345652;0.05408754;0.05488203;0.05572774;0.05600792;0.05597184;0.05549971;0.05569284;0.05620991;0.05741338;0.05927470;0.06177058;0.06556047;0.07194625;0.08199117;0.09640129;0.11374786;0.13151677;0.14843545;0.16464574;0.17960468;0.19363594;0.20687231;0.21976207;0.23230856;0.24477803;0.25679309;0.26814189;0.27867547;0.29005350;0.29988712;0.31006353;0.31979469;0.32834308;0.33702450;0.34599491;0.35459002;0.36255164;0.36901782;0.37277649;0.37937529;0.38501315;0.38976197;0.39678929;0.40140867;0.40644448;0.41122475;0.41604849;0.42074416;0.42561248;0.43053383;0.43572991;0.44008084;0.44444792;0.44799306;0.45179508;0.45394769;0.45781279;0.46033826;0.46236371;0.46417309;0.46374573;0.46496167;0.46502204;0.46731960;0.46939395;0.47294601;0.47597588;0.48118379;0.48355627;0.48474262;0.48511672;0.48312719;0.48357754;0.48428366;0.48458530;0.48604978;0.48565012;0.48690597;0.48746766;0.48632868;0.48709136;0.48634735;0.48638341;0.48518122;0.48543074;0.48428067;0.48673957;0.48719619;0.48651516;0.48624270;0.48452251;0.48299557;0.47948133;0.47341190;0.46701834;0.46213660;0.45028298;0.44096746;0.43278225;0.41544207;0.40135503;0.38693415;0.37232059;0.36328771;0.35717521;0.35246287;0.35605218;0.35420529;0.35647386;0.35784450;0.36090048;0.36789984;0.37649179;0.37914169;0.38809880;0.40435591;0.40741618;0.37533735
163;FER;131.274;0.16015376;0.13759702;0.12296554;0.11162170;0.10388957;0.09719065;0.09090566;0.08552556;0.08080553;0.07674408;0.07423513;0.07104198;0.06934494;0.06771333;0.06623117;0.06485055;0.06409470;0.06352354;0.06274532;0.06234111;0.06124783;0.06057977;0.05959492;0.05868098;0.05789295;0.05693618;0.05625263;0.05559172;0.05468992;0.05406410;0.05356116;0.05292005;0.05246621;0.05188264;0.05152493;0.05116224;0.05094879;0.05080716;0.05083581;0.05073071;0.05091163;0.05089165;0.05085469;0.05075818;0.05053576;0.05049555;0.05029979;0.05019291;0.05009348;0.04981627;0.04984525;0.04975914;0.04952785;0.04925741;0.04908708;0.04899427;0.04897433;0.04874450;0.04869358;0.04857116;0.04845084;0.04843006;0.04864078;0.04856367;0.04884945;0.04890942;0.04925591;0.04964564;0.05008942;0.05047972;0.05114241;0.05176234;0.05231179;0.05291532;0.05343600;0.05386566;0.05444939;0.05492773;0.05558421;0.05634479;0.05705972;0.05775164;0.05849440;0.05892123;0.05960545;0.06011811;0.06096959;0.06182409;0.06280843;0.06317671;0.06316293;0.06285137;0.06309342;0.06361856;0.06484237;0.06677991;0.06937187;0.07298850;0.07918242;0.08895874;0.10271693;0.11963971;0.13684861;0.15353956;0.16920777;0.18415289;0.19790136;0.21093353;0.22399721;0.23658657;0.24891664;0.26103758;0.27284043;0.28367159;0.29450011;0.30472881;0.31485097;0.32472947;0.33370439;0.34217752;0.35162935;0.36021058;0.36800526;0.37450630;0.37847168;0.38580231;0.39171779;0.39766801;0.40438776;0.40972538;0.41545714;0.42115385;0.42623017;0.43176187;0.43751998;0.44220003;0.44891217;0.45341595;0.45815861;0.46339018;0.46749468;0.47041497;0.47460612;0.47799822;0.48029041;0.48246478;0.48307278;0.48436661;0.48664829;0.48755510;0.49133897;0.49447245;0.49820762;0.50476988;0.50815988;0.50915561;0.50978880;0.50938378;0.50986934;0.51171420;0.51203098;0.51365697;0.51476870;0.51417883;0.51674976;0.51527125;0.51601167;0.51685334;0.51663787;0.51519594;0.51712268;0.51594504;0.51858717;0.51900197;0.51796101;0.51972535;0.51798120;0.51613561;0.51220335;0.50605770;0.49959143;0.49159898;0.48175078;0.47421807;0.46004816;0.44854402;0.42996915;0.41563679;0.39962197;0.39067922;0.38332385;0.38269692;0.38283670;0.37929247;0.38227930;0.38875128;0.39120604;0.39112296;0.40088309;0.40961803;0.41775615;0.42612271;0.43827079;0.40683085
164;FER;163.251;0.14283075;0.12298823;0.10805208;0.09916494;0.09247168;0.08589783;0.07956082;0.07512594;0.07120409;0.06795935;0.06473561;0.06196035;0.06043186;0.05872223;0.05747289;0.05669506;0.05557146;0.05500110;0.05475515;0.05432869;0.05350043;0.05291110;0.05179320;0.05118036;0.05041093;0.04972025;0.04876887;0.04804928;0.04768410;0.04702588;0.04643767;0.04607356;0.04558379;0.04510012;0.04483736;0.04449916;0.04425428;0.04421398;0.04418062;0.04424750;0.04429293;0.04430427;0.04447167;0.04433453;0.04429045;0.04412173;0.04401381;0.04385184;0.04387581;0.04370492;0.04357179;0.04349572;0.04329678;0.04305980;0.04291790;0.04271175;0.04260663;0.04236008;0.04230751;0.04204101;0.04206158;0.04192671;0.04207304;0.04207285;0.04215976;0.04222976;0.04246081;0.04263467;0.04304190;0.04329064;0.04368745;0.04411860;0.04444289;0.04476234;0.04486924;0.04502361;0.04532321;0.04550326;0.04578549;0.04603380;0.04629494;0.04661298;0.04689741;0.04718797;0.04762000;0.04799686;0.04856405;0.04919531;0.04984440;0.04994893;0.05007242;0.05011786;0.05054906;0.05126249;0.05234099;0.05392862;0.05574395;0.05864012;0.06344866;0.07064842;0.08087485;0.09317655;0.10608071;0.11874534;0.13131951;0.14331150;0.15497265;0.16615021;0.17771547;0.18863174;0.19961907;0.21067258;0.22155490;0.23181696;0.24283437;0.25245492;0.26239725;0.27201077;0.28119956;0.29029976;0.29971128;0.30847585;0.31692679;0.32426896;0.32914713;0.33664774;0.34323914;0.35039176;0.35728556;0.36338846;0.36939821;0.37548926;0.38092925;0.38727924;0.39338700;0.39931369;0.40527752;0.41049549;0.41592034;0.42131416;0.42573405;0.43004859;0.43476135;0.43800129;0.44112714;0.44402650;0.44455447;0.44673184;0.44844869;0.45079072;0.45510206;0.45878777;0.46299517;0.46877711;0.47165710;0.47305856;0.47411621;0.47380736;0.47472190;0.47565671;0.47654659;0.47818013;0.47938881;0.47933834;0.48052665;0.48084519;0.48031743;0.48092712;0.47934950;0.48045525;0.48039441;0.47976647;0.48249434;0.48334318;0.48271928;0.48361491;0.48168138;0.48060946;0.47763097;0.47256219;0.46625399;0.45992456;0.45172158;0.44269755;0.42906572;0.41636205;0.40240269;0.38534280;0.37078801;0.36153652;0.35506748;0.35388202;0.35059189;0.35110549;0.35410803;0.35396589;0.35667228;0.36295986;0.36673395;0.37156243;0.38351078;0.39441314;0.40488751;0.37189957
165;FER;163.251;0.15167723;0.13010286;0.11410613;0.10465696;0.09569684;0.08882539;0.08265435;0.07761022;0.07341444;0.06953881;0.06652514;0.06360610;0.06157919;0.06001678;0.05860439;0.05712407;0.05606799;0.05581833;0.05509124;0.05450665;0.05379024;0.05300099;0.05216137;0.05112249;0.05040200;0.04952491;0.04861199;0.04785747;0.04737264;0.04655588;0.04609416;0.04563163;0.04511391;0.04465237;0.04418766;0.04387351;0.04367703;0.04353051;0.04344815;0.04349694;0.04361218;0.04358925;0.04359275;0.04338990;0.04340968;0.04324120;0.04318396;0.04293827;0.04285678;0.04268113;0.04270330;0.04253874;0.04223550;0.04196077;0.04188869;0.04176187;0.04163345;0.04150107;0.04143846;0.04129903;0.04121346;0.04117690;0.04123406;0.04119683;0.04132751;0.04136900;0.04156231;0.04185603;0.04213413;0.04233131;0.04279586;0.04321367;0.04347055;0.04384455;0.04405145;0.04419223;0.04436076;0.04463838;0.04489024;0.04511130;0.04545395;0.04580175;0.04610075;0.04635820;0.04673870;0.04711141;0.04777569;0.04829363;0.04888236;0.04919814;0.04934962;0.04937288;0.05000058;0.05067496;0.05180761;0.05325998;0.05523395;0.05810569;0.06275595;0.06978480;0.07981492;0.09209098;0.10484784;0.11734840;0.12957522;0.14158830;0.15355356;0.16455792;0.17624994;0.18744604;0.19862138;0.20984139;0.22069475;0.23123357;0.24216950;0.25228300;0.26224035;0.27211091;0.28198983;0.29118762;0.30069728;0.31011158;0.31857859;0.32659361;0.33164697;0.34026919;0.34757278;0.35414708;0.36209228;0.36874700;0.37576234;0.38255709;0.38825113;0.39498244;0.40180119;0.40751604;0.41461549;0.42054713;0.42676323;0.43165643;0.43701781;0.44178833;0.44703145;0.45043287;0.45479973;0.45734864;0.45992368;0.46240564;0.46454572;0.46643426;0.47100660;0.47490401;0.48059220;0.48670136;0.48985236;0.49260314;0.49416391;0.49407490;0.49394974;0.49648656;0.49741093;0.49938685;0.50069649;0.50077632;0.50307713;0.50245761;0.50327644;0.50442633;0.50434592;0.50354738;0.50568724;0.50484220;0.50577779;0.50628846;0.50759435;0.50779788;0.50818800;0.50471579;0.50118866;0.49546923;0.48880647;0.48175702;0.47246022;0.46526730;0.45076171;0.43721894;0.42251379;0.40493620;0.38816422;0.37860931;0.37435151;0.36917739;0.36980725;0.36694825;0.36671611;0.37247898;0.37257050;0.37711473;0.38559284;0.38887606;0.40241314;0.41172580;0.42333509;0.38482736
166;FER;180.081;0.14937341;0.12877467;0.11415221;0.10484379;0.09698131;0.08973543;0.08440821;0.07938590;0.07447521;0.07146674;0.06895015;0.06597219;0.06361283;0.06245051;0.06123584;0.05982972;0.05923127;0.05867427;0.05786038;0.05743674;0.05667465;0.05608052;0.05509558;0.05426072;0.05307324;0.05222735;0.05147690;0.05077300;0.05015392;0.04949742;0.04881784;0.04815882;0.04766179;0.04706989;0.04667777;0.04635081;0.04614007;0.04592703;0.04601675;0.04609026;0.04616229;0.04611153;0.04609946;0.04594684;0.04591566;0.04577860;0.04559375;0.04540951;0.04519185;0.04497392;0.04493034;0.04469979;0.04448279;0.04412526;0.04384721;0.04368683;0.04347422;0.04326120;0.04313487;0.04293020;0.04278878;0.04264328;0.04267882;0.04252667;0.04270686;0.04266535;0.04271733;0.04288422;0.04323965;0.04341169;0.04368577;0.04409184;0.04435963;0.04454644;0.04470149;0.04467266;0.04480877;0.04487255;0.04498004;0.04510376;0.04527937;0.04531693;0.04556480;0.04565097;0.04596704;0.04611297;0.04655072;0.04697776;0.04742641;0.04747127;0.04762653;0.04749759;0.04793469;0.04852215;0.04958310;0.05096976;0.05258919;0.05503078;0.05901654;0.06505733;0.07363140;0.08391127;0.09480920;0.10554793;0.11626091;0.12688582;0.13726556;0.14741892;0.15772804;0.16771221;0.17799433;0.18828279;0.19843232;0.20808262;0.21838091;0.22804843;0.23779291;0.24713251;0.25651439;0.26540187;0.27478594;0.28357617;0.29218036;0.30005863;0.30555344;0.31329508;0.31999535;0.32671962;0.33432650;0.34047540;0.34726543;0.35402218;0.36007066;0.36668674;0.37261091;0.37817899;0.38525043;0.39078747;0.39722651;0.40252031;0.40698820;0.41186348;0.41702113;0.42077318;0.42424787;0.42750463;0.42918772;0.43182759;0.43414782;0.43698736;0.44064372;0.44520198;0.44899332;0.45506561;0.45902869;0.46097408;0.46197873;0.46179337;0.46282961;0.46435751;0.46514181;0.46838028;0.46976494;0.46965830;0.46943434;0.47004749;0.47101928;0.47187203;0.47162403;0.47076652;0.47292938;0.47249721;0.47329814;0.47369923;0.47327184;0.47569522;0.47446696;0.47118796;0.46833630;0.46545827;0.45986854;0.45331869;0.44259562;0.43343766;0.42345520;0.41004813;0.39615437;0.38044852;0.36500592;0.35540616;0.34852173;0.34358067;0.34317296;0.34351585;0.34592804;0.34594780;0.34858592;0.35577043;0.35784580;0.36651596;0.37916690;0.38185189;0.39288003;0.36812927
